"subject" "label" "mean" "std_dev"
"11" "walking_upstairs" 0.263775859277778 -0.0303157822055556
"12" "laying" 0.260113433 -0.0175203917146667
"12" "sitting" 0.275007224901961 -0.0157892988523529
"12" "standing" 0.277405834918033 -0.0169002543196721
"12" "walking" 0.2771286656 -0.015560927606
"12" "walking_downstairs" 0.281521097391304 -0.018084266865793
"12" "walking_upstairs" 0.272970338653846 -0.0263574903403846
"13" "laying" 0.276716360483871 -0.020440454366129
"13" "sitting" 0.274328499591837 -0.00587732936326531
"13" "standing" 0.277758431052632 -0.0167891993964912
"13" "walking" 0.275883130350877 -0.0185660651947368
"13" "walking_downstairs" 0.294907553404255 -0.0143723839108511
"13" "walking_upstairs" 0.258203939581818 -0.0277392253910909
"14" "laying" 0.233275439803922 -0.0113424652490196
"14" "sitting" 0.279990577037037 -0.00870565463888889
"14" "standing" 0.280545613833333 -0.01520781344
"14" "walking" 0.271959598644068 -0.0217785380966102
"14" "walking_downstairs" 0.293422115555556 -0.0200141413657778
"14" "walking_upstairs" 0.26242106612963 -0.0204388180024074
"15" "laying" 0.2894756525 -0.0166296542054167
"15" "sitting" 0.27290337979661 -0.0117188472271186
"15" "standing" 0.278915803962264 -0.0183516360396226
"15" "walking" 0.273899207962963 -0.0170809740090741
"15" "walking_downstairs" 0.280198851190476 -0.00563047804309524
"15" "walking_upstairs" 0.270187595833333 -0.0287523860708333
"16" "laying" 0.274227162571429 -0.0166103510562857
"16" "sitting" 0.280768574492754 -0.0102497939956522
"16" "standing" 0.283497402948718 -0.0165999672935897
"16" "walking" 0.276023564509804 -0.0204286929452941
"16" "walking_downstairs" 0.295586802191489 -0.0183898583787234
"16" "walking_upstairs" 0.255986102627451 -0.0143654945011765
"17" "laying" 0.269780085577465 -0.0168462006729577
"17" "sitting" 0.2773570196875 -0.014156274084375
"17" "standing" 0.277942503333333 -0.0174120064169231
"17" "walking" 0.272341855245902 -0.0184875403339344
"17" "walking_downstairs" 0.29391828326087 -0.0167359404347826
"17" "walking_upstairs" 0.252604768583333 -0.0228645614308333
"18" "laying" 0.274691576923077 -0.0173937684615385
"18" "sitting" 0.27727001877193 -0.0128691279736842
"18" "standing" 0.278458805890411 -0.0166353518150685
"18" "walking" 0.273887758571429 -0.0178023631866071
"18" "walking_downstairs" 0.288439468909091 -0.0168666920221818
"18" "walking_upstairs" 0.265401201896552 -0.0222060684378914
"19" "laying" 0.272653733493976 -0.0171426864421687
"19" "sitting" 0.273830316164384 -0.016739260030137
"19" "standing" 0.27817226 -0.0154244056945205
"19" "walking" 0.273931172307692 -0.0191773587903846
"19" "walking_downstairs" 0.262688053871795 -0.0145942275069487
"19" "walking_upstairs" 0.242118808925 -0.0303986615775
"20" "laying" 0.239507882205882 -0.0144406281132353
"20" "sitting" 0.278045439090909 -0.0147229305131818
"20" "standing" 0.278076904657534 -0.0180695049161644
"20" "walking" 0.272589336470588 -0.021199992245098
"20" "walking_downstairs" 0.296144421355556 -0.00964120773155556
"20" "walking_upstairs" 0.252098317156863 -0.0282258047588235
"21" "laying" 0.271325472455556 -0.0184233048415556
"21" "sitting" 0.277539616823529 -0.0144009705494118
"21" "standing" 0.27695224258427 -0.0167084730205618
"21" "walking" 0.279183526730769 -0.0181610317526923
"21" "walking_downstairs" 0.3014610196 -0.0173195390157778
"21" "walking_upstairs" 0.265194544680851 -0.0237218695148936
"22" "laying" 0.279959721194444 -0.0142629864502778
"22" "sitting" 0.273583822709677 -0.0123468446419355
"22" "standing" 0.279053861587302 -0.0158563207496825
"22" "walking" 0.27886459 -0.0167213607957174
"22" "walking_downstairs" 0.284458963861111 -0.0197999371686389
"22" "walking_upstairs" 0.248391534566667 -0.0268622561133333
"23" "laying" 0.274038007986111 -0.0216553835833333
"23" "sitting" 0.273351251617647 -0.0133945015676471
"23" "standing" 0.277899323235294 -0.0177475547867647
"23" "walking" 0.273211884237288 -0.0183618711932203
"23" "walking_downstairs" 0.289897411148148 -0.0162111457238889
"23" "walking_upstairs" 0.249995171031373 -0.0323844029237255
"24" "laying" 0.272850494930556 -0.0173555210111111
"24" "sitting" 0.273475690147059 -0.0131255097938235
"24" "standing" 0.280348883913043 -0.0144785340348986
"24" "walking" 0.276980816034483 -0.0225446400534483
"24" "walking_downstairs" 0.288631208909091 -0.0145730348310909
"24" "walking_upstairs" 0.269881106779661 -0.0251979434569492
"25" "laying" 0.250791828613699 -0.0188943663671233
"25" "sitting" 0.278541482461538 -0.0147696808030769
"25" "standing" 0.278013701621622 -0.0163569730274324
"25" "walking" 0.278992759054054 -0.0186477624716216
"25" "walking_downstairs" 0.291329666206897 -0.0210170522987931
"25" "walking_upstairs" 0.277995411384615 -0.0269863524264615
"26" "laying" 0.271645864540789 -0.0191895728026316
"26" "sitting" 0.258243530166667 -0.00713364541358974
"26" "standing" 0.281127035405405 -0.0166608306652703
"26" "walking" 0.279264443728814 -0.0154259586949153
"26" "walking_downstairs" 0.2792845828 -0.01262580966778
"26" "walking_upstairs" 0.272691394545455 -0.0281633797398182
"27" "laying" 0.274102492432432 -0.0179867611216216
"27" "sitting" 0.273941302571429 -0.0155269799285714
"27" "standing" 0.279566921625 -0.016593236445
"27" "walking" 0.276849485438596 -0.0166478783221912
"27" "walking_downstairs" 0.2975441875 -0.0135564467159091
"27" "walking_upstairs" 0.265770253921569 -0.0200953324078431
"28" "laying" 0.2759134825 -0.0167537858225
"28" "sitting" 0.276977629444444 -0.0185404441258333
"28" "standing" 0.277795069113924 -0.0172635124672152
"28" "walking" 0.281228223888889 -0.0156759722981481
"28" "walking_downstairs" 0.293642076521739 -0.0220230465913043
"28" "walking_upstairs" 0.262005841764706 -0.0279443943478431
"29" "laying" 0.287295196811594 -0.0171965484202899
"29" "sitting" 0.2771799775 -0.016630680375
"29" "standing" 0.277965065846154 -0.0172605869061538
"29" "walking" 0.271999916792453 -0.0162915600588679
"29" "walking_downstairs" 0.293140441083333 -0.01494121505625
"29" "walking_upstairs" 0.265423066877551 -0.0299465312326531
"30" "laying" 0.281033900571429 -0.0194494098614286
"30" "sitting" 0.268336081379032 -0.00804731295322581
"30" "standing" 0.277112699152542 -0.0170163887813559
"30" "walking" 0.276406758 -0.0175880385730769
"30" "walking_downstairs" 0.283190646967742 -0.0174383900204839
"30" "walking_upstairs" 0.271415642261538 -0.0253311698786154
